epoch,split,loss,acc,lr,duration_s
0,train,1.517575358505249,0.44084,0.001,2.4310405254364014
0,eval,1.2376929321289063,0.5603,0.001,0.4502074718475342
1,train,1.1795261259841918,0.58158,0.001,2.0990242958068848
1,eval,1.0641466913223268,0.6304,0.001,0.27852344512939453
2,train,1.040855459060669,0.63668,0.001,2.1683349609375
2,eval,0.9494516962051391,0.6647,0.001,0.28029465675354004
3,train,0.9506219247245788,0.67038,0.001,2.177946090698242
3,eval,0.9029280262947083,0.6838,0.001,0.29915356636047363
4,train,0.8778442546081543,0.69762,0.001,2.1890552043914795
4,eval,0.8743386731147766,0.695,0.001,0.31090712547302246
5,train,0.8114953916549683,0.72072,0.001,2.1914989948272705
5,eval,0.8403674625396729,0.7076,0.001,0.3203411102294922
6,train,0.7535027128791809,0.74046,0.001,2.2042136192321777
6,eval,0.8018115789413452,0.724,0.001,0.2804396152496338
7,train,0.7052198389053345,0.75622,0.001,2.1957459449768066
7,eval,0.7804994996070862,0.7308,0.001,0.2758667469024658
8,train,0.6535863259315491,0.77486,0.001,2.1862905025482178
8,eval,0.7849432210922241,0.733,0.001,0.3170158863067627
9,train,0.6132902069282532,0.78934,0.001,2.1728744506835938
9,eval,0.770269372177124,0.7385,0.001,0.3059375286102295
10,train,0.5694975677871704,0.8027,0.001,2.194589138031006
10,eval,0.7763046436309814,0.7395,0.001,0.32584428787231445
11,train,0.5348203531837463,0.81516,0.001,2.216785192489624
11,eval,0.7454933273315429,0.7503,0.001,0.31415534019470215
12,train,0.49678728240966796,0.82594,0.001,2.1732876300811768
12,eval,0.804509916305542,0.7454,0.001,0.32227230072021484
13,train,0.47107132336616514,0.83618,0.001,2.1879353523254395
13,eval,0.7771395595550538,0.7452,0.001,0.2935466766357422
14,train,0.43337671360015867,0.84846,0.001,2.192946672439575
14,eval,0.8130581930160522,0.7463,0.001,0.3022310733795166
15,train,0.41081716758728026,0.85712,0.001,2.2025911808013916
15,eval,0.7781283121109008,0.7557,0.001,0.3091013431549072
16,train,0.3850096230125427,0.8666,0.001,2.1982669830322266
16,eval,0.8015163424491882,0.7496,0.001,0.3144261837005615
17,train,0.3644148631286621,0.87384,0.001,2.177013874053955
17,eval,0.8263850381851197,0.7502,0.001,0.31596994400024414
18,train,0.3413660412502289,0.88308,0.001,2.2129199504852295
18,eval,0.8412564846038818,0.7542,0.001,0.32436323165893555
19,train,0.31903256349563597,0.89078,0.001,2.201514482498169
19,eval,0.846499952507019,0.7555,0.001,0.31772804260253906
20,train,0.3106250890159607,0.89308,0.001,2.219935417175293
20,eval,0.9013880310058594,0.7445,0.001,0.32399797439575195
